designation,ra,dec,clon,clat,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper
Gaia DR2 2674090790753983232,324.4569322270745,-3.045139380143721,21h37m49.66s,-03d02m42.50s,62,83.62662746815381,1.608325006408389,51.9961013794,20.8825035095,4,127.88033637121565,78.12286742312526,1.6369129419,20.0843791962,6,74.15731717767001,9.211495854658475,8.0505180359,20.0865345001,2.4159488678,0,-0.002155304,-0.7981243134,0.7959690094,,,
Gaia DR2 2674229848910514304,325.10963655645713,-2.485054367632448,21h40m26.31s,-02d29m06.20s,130,1223.5542410342423,2.547353206755525,480.3237609863,17.9693069458,12,578.7769047481726,17.801637034935858,32.5125656128,18.445110321,11,914.2234689301572,19.349961856927028,47.2467842102,17.3592891693,1.2202159166,0,1.0858211517,0.4758033752,0.6100177765,,,
Gaia DR2 2674171123822650624,325.3760986292611,-2.7752929723392157,21h41m30.26s,-02d46m31.05s,129,1724.4005430594307,2.737318763624002,629.9597167969,17.5967712402,13,926.1566540823229,14.197656947247152,65.2330627441,17.934677124,14,1162.5829384512267,12.34192851631986,94.1978378296,17.0983600616,1.2112845182,0,0.8363170624,0.3379058838,0.4984111786,,,
Gaia DR2 2673272651023127936,325.12711111804583,-3.3571476972541365,21h40m30.51s,-03d21m25.73s,132,70738.11865117887,18.290625879065164,3867.4521484375,13.5642318726,12,39207.99075109488,91.34302640321171,429.2390136719,13.8679513931,12,46001.966963121115,50.17886969023066,916.7597045898,13.1049785614,1.2045832872,0,0.7629728317,0.3037195206,0.4592533112,0.0289999992,0.0078999996,0.0741000026
Gaia DR2 2674050250557826304,325.3427120394211,-3.152367342988694,21h41m22.25s,-03d09m08.52s,130,21405.816877982536,9.071643638750674,2359.6403808594,14.8620357513,14,11054.244800324494,28.113044267435733,393.2069702148,15.242565155,15,14852.953056060676,29.1233362392931,510.0017700195,14.3323879242,1.2102876902,0,0.9101772308,0.3805294037,0.5296478271,0.0621999986,0.0250000004,0.1401000023
Gaia DR2 2674338283949216000,324.71930068619235,-2.4906526423456805,21h38m52.63s,-02d29m26.35s,146,244.8655131316113,1.6056245504817037,152.5048370361,19.716047287,12,61.131177850814694,5.0805113018727015,12.0324850082,20.8857307434,14,284.0713213362716,12.969884970056961,21.9023780823,18.6283512115,1.4097636938,0,2.2573795319,1.1696834564,1.0876960754,,,
Gaia DR2 2673272655318934656,325.126019833061,-3.357704762406385,21h40m30.24s,-03d21m27.74s,120,13230.74996378083,7.199627548446797,1837.69921875,15.3844041824,13,7158.91544634032,46.62556549480887,153.5405578613,15.7142696381,11,8996.161916534846,19.50128590568306,461.3112182617,14.8767766953,1.2210251093,0,0.8374929428,0.3298654556,0.5076274872,0.1032000035,0.0342000015,0.1756000072
Gaia DR2 2674117591350303488,324.48735316224656,-2.7205994966059324,21h37m56.96s,-02d43m14.16s,117,2189.321629363905,2.5301160679528927,865.3048095703,17.3375911713,11,1154.3114430222527,11.701720022317334,98.6445922852,17.6955814362,12,1458.8059419529554,21.414797805407844,68.1213989258,16.8519268036,1.1935739517,0,0.8436546326,0.3579902649,0.4856643677,,,
Gaia DR2 2673272651023480192,325.1154143163355,-3.3625851037012366,21h40m27.70s,-03d21m45.31s,121,732.4854942579683,2.065766671353092,354.5828857422,18.5263690948,12,151.80402062898074,8.619637637923466,17.611415863,19.8981800079,10,903.3300200173964,13.535372807622684,66.7384643555,17.372303009,1.4404845238,0,2.5258769989,1.3718109131,1.1540660858,,,
Gaia DR2 2674016401919898240,324.91567113639996,-3.4037727537390086,21h39m39.76s,-03d24m13.58s,102,662.8442534229091,2.246626216030283,295.039855957,18.6348361969,12,235.03511264413657,18.041502684371416,13.0274686813,19.4235553741,12,656.0597536003017,12.08676190450331,54.2791976929,17.7195606232,1.344350338,0,1.703994751,0.7887191772,0.9152755737,,,
Gaia DR2 2674152195901643520,324.77229408112,-2.469646520173334,21h39m05.35s,-02d28m10.73s,137,122.69461925950364,1.0055339363967772,122.0193710327,20.4663028717,11,46.040978275874494,9.041429609547656,5.0922231674,21.1935272217,14,100.34117839934486,14.651908967681642,6.8483347893,19.75822258,1.1930608749,0,1.4353046417,0.72722435,0.7080802917,,,
Gaia DR2 2674090859473475968,324.45431880555924,-3.0360448800953375,21h37m49.04s,-03d02m09.76s,145,4208.54558481484,3.528659778239511,1192.6754150391,16.628036499,14,2238.9894900286986,17.790098917041774,125.8559341431,16.9762573242,13,2917.6544331097302,15.46164973040379,188.7026672363,16.0993347168,1.2252793312,0,0.8769226074,0.3482208252,0.5287017822,,,
Gaia DR2 2674021762039101312,325.08915419215316,-3.3734791285470496,21h40m21.40s,-03d22m24.52s,138,402.2756650673058,1.9589927499643136,205.3482208252,19.1770572662,16,167.02648547876262,11.53523238529991,14.479681015,19.794424057,14,374.4144622725737,9.982845555906705,37.5057868958,18.3285388947,1.3459451199,0,1.4658851624,0.6173667908,0.8485183716,,,
Gaia DR2 2674062993728382592,325.3992587123892,-2.9589266423878438,21h41m35.82s,-02d57m32.14s,90,88.48142301066905,1.2836601784060402,68.9290084839,20.8212356567,5,24.072933631149613,4.493809157104478,5.3569107056,21.8975658417,9,93.18270920578885,14.346057080293516,6.4953532219,19.8385810852,1.3252006769,0,2.0589847565,1.0763301849,0.9826545715,,,
Gaia DR2 2674115980737318400,324.4602863626559,-2.791309157039747,21h37m50.47s,-02d47m28.71s,133,13709.29987512089,6.071590388227522,2257.9421386719,15.3458271027,15,6328.338317861787,20.89798149916385,302.8205566406,15.8481636047,15,10697.412579645503,22.751903481747416,470.1766052246,14.6887235641,1.2419124842,0,1.1594400406,0.5023365021,0.6571035385,,,
Gaia DR2 2673273303858531200,325.2068649851951,-3.30954569249346,21h40m49.65s,-03d18m34.36s,107,2622.930668421929,3.5498312673676775,738.8888549805,17.1413993835,9,1218.8840185197612,24.760765562634553,49.2264251709,17.6364822388,9,2022.2818731958043,11.071899458861413,182.6499481201,16.4973163605,1.2357039452,0,1.1391658783,0.4950828552,0.6440830231,,,
Gaia DR2 2674337875927762432,324.68299570083644,-2.5090349948605546,21h38m43.92s,-02d30m32.53s,133,404.8860754782315,1.5996438643937727,253.1101379395,19.1700344086,13,122.95271202513432,13.347251960848624,9.2118368149,20.1270427704,13,391.1875383743315,16.126986853906523,24.2567043304,18.2809581757,1.2698392868,0,1.8460845947,0.9570083618,0.8890762329,,,
Gaia DR2 2674084537281269888,324.5051547322066,-3.1642216854386898,21h38m01.24s,-03d09m51.20s,110,670.5878603116951,2.3606503365014486,284.0691223145,18.6222267151,11,342.49719660575545,29.89140236752332,11.4580507278,19.0147457123,11,508.1976064174912,8.419657521972441,60.3584671021,17.996837616,1.2685806751,0,1.0179080963,0.3925189972,0.6253890991,,,
Gaia DR2 2674056327936316928,325.3610082366853,-3.1157319447459164,21h41m26.64s,-03d06m56.64s,73,93.08408590587017,1.282190363559122,72.5977096558,20.7661762238,6,46.685563496056844,16.182015241363437,2.8850278854,21.1784324646,8,96.45051263736765,17.17875529242008,5.614522934,19.801158905,1.5377073288,0,1.3772735596,0.4122562408,0.9650173187,,,
Gaia DR2 2674329694014580224,324.5573353890932,-2.612235403779125,21h38m13.76s,-02d36m44.05s,115,1141.033606004937,2.5061656200268625,455.2905883789,18.0451202393,11,574.420455835072,13.338635232864691,43.0644111633,18.4533138275,11,804.8307785019799,19.726761196012944,40.7989311218,17.4976577759,1.2087734938,0,0.9556560516,0.4081935883,0.5474624634,,,
Gaia DR2 2674241836164380160,325.05573425223673,-2.4650558189909355,21h40m13.38s,-02d27m54.20s,123,101.3581126543431,1.398725076430184,72.4646453857,20.6737194061,7,51.90172591955528,16.891281879741527,3.0726931095,21.0634346008,12,125.45667296166515,10.842901104846087,11.570397377,19.5156860352,1.7498195171,0,1.5477485657,0.3897151947,1.158033371,,,
Gaia DR2 2673297321315670400,325.26165735168064,-3.2624713047551417,21h41m02.80s,-03d15m44.90s,107,883.135739265446,2.428552123201463,363.6470336914,18.3232975006,10,277.8045452397005,18.69179512753737,14.8623790741,19.2420406342,10,957.138555152083,21.64854250900863,44.2126083374,17.3094825745,1.3983615637,0,1.9325580597,0.9187431335,1.0138149261,,,
Gaia DR2 2674021663255469440,325.0696945948933,-3.3806872345885344,21h40m16.73s,-03d22m50.47s,141,2350.540710388763,2.879467798809418,816.3107910156,17.2604465485,15,720.731051723129,21.69031640564097,33.2282409668,18.2069549561,15,2413.5357794291167,11.985241169461396,201.3756561279,16.3052864075,1.3334237337,0,1.9016685486,0.9465084076,0.955160141,,,
Gaia DR2 2674034853099457792,324.6264323033236,-3.3036227229499997,21h38m30.34s,-03d18m13.04s,126,349.4481410874259,1.7460926597893383,200.1315002441,19.329908371,13,127.35080976481937,10.353367845857349,12.3004236221,20.0888843536,13,317.8360577338253,16.370121787878205,19.4156188965,18.5064125061,1.2739712,0,1.5824718475,0.7589759827,0.8234958649,,,
Gaia DR2 2674337905996323072,324.70392692441175,-2.4973786763152885,21h38m48.94s,-02d29m50.56s,120,257.2010458053003,1.7756883563899726,144.8458251953,19.6626834869,8,171.70705110902196,9.974334633042295,17.214887619,19.7644176483,9,138.57597681489423,14.58810444070625,9.4992446899,19.407699585,1.2063832283,0,0.3567180634,0.1017341614,0.254983902,,,
Gaia DR2 2674058045923343616,325.3892679263156,-3.0299411846496414,21h41m33.42s,-03d01m47.79s,148,632.4047493187185,2.7692707316443737,228.3650817871,18.6858787537,15,215.46131365417986,12.81310075417488,16.8157043457,19.5179653168,16,867.8054661144624,10.694232496733497,81.1470565796,17.4158649445,1.7129327059,0,2.1021003723,0.8320865631,1.2700138092,,,
Gaia DR2 2674063715280757632,325.4007394923531,-2.9131963461806882,21h41m36.18s,-02d54m47.51s,52,84.79840922902822,1.8583069916375854,45.6320762634,20.8673973083,2,25.840754781919177,1.690716108864534,15.2839107513,21.8206253052,5,48.40261308421297,9.328128759681125,5.1888875961,20.549747467,0.8755278587,1,1.2708778381,0.9532279968,0.3176498413,,,
Gaia DR2 2674064677353451136,325.39793872020635,-2.8710600738539633,21h41m35.51s,-02d52m15.82s,120,206.0504406569934,1.2221016167888021,168.6033630371,19.9034309387,9,64.9536332864792,7.574234184370733,8.5756044388,20.8198795319,12,240.496209593248,7.591971468745185,31.6777019501,18.8091487885,1.4824032784,0,2.0107307434,0.9164485931,1.0942821503,,,
Gaia DR2 2673299211101311488,325.327498139424,-3.180141866250998,21h41m18.60s,-03d10m48.51s,131,981.1011565705733,2.0444073807803647,479.8951416016,18.2090816498,13,436.387773510729,14.576929585181809,29.9368782043,18.751707077,14,759.1627658750738,11.364818654777372,66.799369812,17.56108284,1.218580246,0,1.1906242371,0.5426254272,0.6479988098,,,
Gaia DR2 2674050387996780160,325.3544920768969,-3.13113004259126,21h41m25.08s,-03d07m52.07s,119,1973.9065011419377,2.5699018977599946,768.0863037109,17.4500484467,11,992.396016800017,18.80314125451889,52.7782020569,17.8596763611,12,1412.0062184098504,20.64743103669438,68.3865356445,16.8873291016,1.218093276,0,0.9723472595,0.4096279144,0.5627193451,,,
Gaia DR2 2674241874818868480,325.02782777763815,-2.4573594854220007,21h40m06.68s,-02d27m26.49s,131,309.8093975268135,1.6929454219716777,183.0002288818,19.4606285095,13,111.74916963787675,6.9760176233674365,16.0190486908,20.2307777405,13,320.43416715505816,16.578310974356995,19.3285179138,18.4975738525,1.3949974775,0,1.7332038879,0.770149231,0.963054657,,,
Gaia DR2 2674031898163922560,324.63810299254993,-3.312848450337528,21h38m33.14s,-03d18m46.25s,61,76.15198827943819,1.901012746003105,40.0586433411,20.9841632843,7,123.5813586885697,72.56123655470957,1.7031319141,20.1215057373,7,180.20729953835996,66.10124943680256,2.7262313366,19.1224899292,3.9892413616,0,0.9990158081,-0.862657547,1.8616733551,,,
Gaia DR2 2674110616323231360,324.4416468977386,-2.8910136542303997,21h37m46.00s,-02d53m27.65s,107,658.1898035115137,2.334256311235458,281.9698181152,18.6424884796,10,181.49954744321198,19.83858402979814,9.148815155,19.7041988373,10,763.3740732145247,18.525702551950847,41.2062149048,17.5550765991,1.4355640411,0,2.1491222382,1.0617103577,1.0874118805,,,
Gaia DR2 2673299176741776640,325.3222547796103,-3.1889158560925814,21h41m17.34s,-03d11m20.10s,123,164.5164375311948,1.1509571397611638,142.9387969971,20.1478424072,11,33.053642305054105,7.427444182688284,4.4502038956,21.5533390045,12,228.2598241682574,9.494563264205382,24.0411090851,18.8658466339,1.5883729458,0,2.6874923706,1.4054965973,1.2819957733,,,
Gaia DR2 2674103057181834880,324.44687300960936,-3.005048758655504,21h37m47.25s,-03d00m18.18s,71,103.71230762060361,2.1235737179143674,48.8385734558,20.6487903595,5,39.04344369658443,15.315570275387785,2.5492646694,21.3725185394,5,149.8977104516905,7.551659894456503,19.8496379852,19.3224315643,1.8217813969,0,2.0500869751,0.7237281799,1.3263587952,,,
Gaia DR2 2674151744929811968,324.86913559247256,-2.447715250539297,21h39m28.59s,-02d26m51.77s,143,169369.39935713576,29.527174966289092,5736.0517578125,12.6162786484,15,92844.76876528069,94.07416059715307,986.9317016602,12.9319944382,15,110196.56069599012,118.66203686410736,928.6589355469,12.1564998627,1.1988075972,0,0.7754945755,0.3157157898,0.4597787857,0.0553000011,0.0078999996,0.0952999964
Gaia DR2 2674117355126980352,324.47471105702044,-2.7462171301594074,21h37m53.93s,-02d44m46.38s,115,1552.6655065834761,2.579254359387191,601.9822998047,17.7106704712,11,765.5891205324974,14.623358333384697,52.3538513184,18.1413993835,11,1114.4605530211218,11.709239022505269,95.1778793335,17.1442584991,1.2108529806,0,0.9971408844,0.4307289124,0.566411972,,,
Gaia DR2 2674016264483589632,324.94760857947625,-3.404367401324506,21h39m47.43s,-03d24m15.72s,67,100.13459093141063,1.8219530481316255,54.9600296021,20.6869049072,3,46.853227383679666,12.023729555970567,3.8967299461,21.174539566,7,115.87098400910524,12.94906533749496,8.9482126236,19.601984024,1.6250549555,0,1.572555542,0.4876346588,1.0849208832,,,
Gaia DR2 2674110551898654848,324.4407737003262,-2.8988991609810033,21h37m45.79s,-02d53m56.04s,123,249.91725306886661,1.4605677148335598,171.109664917,19.6938743591,9,73.5338362676832,17.32308702569229,4.2448458672,20.68516922,12,378.1489280260225,17.494098975851514,21.6157989502,18.3177623749,1.8073292971,0,2.3674068451,0.9912948608,1.3761119843,,,
Gaia DR2 2673296565401411712,325.2235208393476,-3.2980993248421706,21h40m53.65s,-03d17m53.16s,110,182.34247019075244,1.7805140523114844,102.4100112915,20.0361461639,8,86.85819104520661,16.17938505130203,5.3684482574,20.5043621063,9,161.52402832213878,13.207014105328362,12.2301702499,19.2413272858,1.3621742725,0,1.2630348206,0.4682159424,0.7948188782,,,
Gaia DR2 2674171059398032896,325.38063366507447,-2.7845302569200734,21h41m31.35s,-02d47m04.31s,129,116.33994533894061,1.4709118374401642,79.0937576294,20.5240440369,9,42.75553560507439,9.797554174239608,4.3638987541,21.2739067078,14,147.5460073913076,9.601580876668113,15.3668451309,19.3396015167,1.6357369423,0,1.934305191,0.7498626709,1.1844425201,,,
Gaia DR2 2674116766717457152,324.45999110302336,-2.7878356866721896,21h37m50.40s,-02d47m16.21s,104,100.8566046893028,1.378030321707312,73.1889572144,20.6791057587,9,101.91871767852118,33.54508930937693,3.0382604599,20.3307533264,8,54.930915525065515,6.920158724409621,7.9378113747,20.4123783112,1.5551745892,0,-0.0816249847,-0.3483524323,0.2667274475,,,
Gaia DR2 2674036296208522368,324.5567246727929,-3.23884853347677,21h38m13.61s,-03d14m19.85s,101,978.3880575641494,2.238355270839781,437.1013183594,18.2120876312,11,413.29949311698095,12.579844390254845,32.8541030884,18.8107261658,10,745.1545551058234,8.64403320144768,86.204498291,17.5813045502,1.1840435266,0,1.2294216156,0.5986385345,0.6307830811,,,
Gaia DR2 2674241874818868224,325.03001561660994,-2.457199263138182,21h40m07.20s,-02d27m25.92s,141,360.49048982491024,1.5926281961591564,226.3494262695,19.296131134,14,76.02781603384545,13.59136540879587,5.593832016,20.6489562988,13,442.6957123571659,11.664127881822449,37.9536056519,18.1466560364,1.4389381409,0,2.5023002625,1.3528251648,1.1494750977,,,
Gaia DR2 2674059626471840384,325.39519151378965,-3.0045967706639956,21h41m34.85s,-03d00m16.55s,146,205.00607300703552,1.138126267247265,180.1259460449,19.9089488983,10,52.23262070851647,9.921586212279564,5.2645435333,21.0565338135,14,255.46684854633367,10.176034615313684,25.1047534943,18.7435836792,1.5009285212,0,2.3129501343,1.1475849152,1.1653652191,,,
Gaia DR2 2674035093617944320,324.6023647145575,-3.285059937998026,21h38m24.57s,-03d17m06.22s,112,160.93888922116597,1.5774012904804522,102.0278701782,20.1717128754,7,29.311767373008966,7.7949873614550675,3.7603354454,21.6837825775,12,220.72023851642584,13.674153908835944,16.141418457,18.9023151398,1.5535835028,0,2.7814674377,1.5120697021,1.2693977356,,,
Gaia DR2 2674338288244620928,324.7173041639664,-2.489752078084034,21h38m52.15s,-02d29m23.11s,128,1993.342251031003,2.4902988770349697,800.4429931641,17.4394111633,14,688.0241050641388,10.341790342858511,66.5285263062,18.2573795319,13,1877.9756115847856,11.453560137216185,163.9643554688,16.5776958466,1.2872850895,0,1.6796836853,0.8179683685,0.8617153168,,,
Gaia DR2 2674338322604359040,324.7210284357718,-2.488010726815329,21h38m53.05s,-02d29m16.84s,149,2799.5828658222586,2.760390478358806,1014.1981201172,17.0706329346,14,1491.149663878939,10.345432200846584,144.1360473633,17.4175853729,13,1849.6592020102385,5.6887699845420485,325.1422119141,16.5941905975,1.1933238506,0,0.8233947754,0.3469524384,0.476442337,,,
Gaia DR2 2674331893037859968,324.63417783469976,-2.5391774824798787,21h38m32.20s,-02d32m21.04s,120,434.5308080984695,1.8039642395442321,240.87550354,19.0933151245,13,127.34509061110333,5.8680801625433,21.7013206482,20.0889320374,13,494.31801000754723,11.998093290451262,41.1997146606,18.0269031525,1.4306536913,0,2.0620288849,0.9956169128,1.066411972,,,
Gaia DR2 2674114395894520832,324.44828694229983,-2.8348391525267735,21h37m47.59s,-02d50m05.42s,124,816.3070620143577,2.548235854895093,320.3420410156,18.4087314606,12,455.388970842841,12.73807172598615,35.7502288818,18.7054309845,13,561.9136119727129,8.34707132868109,67.3186569214,17.8877468109,1.2462253571,0,0.8176841736,0.2966995239,0.5209846497,,,
Gaia DR2 2674170745865655424,325.3873519973704,-2.8076637285211055,21h41m32.96s,-02d48m27.59s,51,72.8041250864601,1.4171074510262707,51.375164032,21.0329761505,0,,,,,0,,,,,,2,,,,,,
Gaia DR2 2673299176741569280,325.3212492481783,-3.1914426049611233,21h41m17.10s,-03d11m29.19s,131,4158.922809004085,4.428409839988603,939.1458740234,16.6409130096,15,1901.5811750495309,15.941390496524699,119.2857818604,17.1536006927,15,3231.9500922075085,20.55390877459694,157.2425994873,15.9882583618,1.2343415022,0,1.1653423309,0.5126876831,0.6526546478,0.0320000015,0.0093999999,0.0820999965
